49.888115,145.41373,-127.81695,56.611935,148.67444,-135.44537
60.67316,138.76163,-99.08147,68.58301,140.30939,-116.26999
68.58301,140.30939,-116.26999,66.08395,144.28088,-129.71286
66.08395,144.28088,-129.71286,58.34737,145.9233,-136.88802
66.08395,144.28088,-129.71286,68.42952,145.9233,-140.0005
66.08395,144.28088,-129.71286,60.92693,147.79759,-138.37732
66.08395,144.28088,-129.71286,71.00908,147.79759,-138.5112
68.58301,140.30939,-116.26999,78.97534,144.28088,-125.15567
78.97534,144.28088,-125.15567,80.19912,150.75757,-133.55745
78.97534,144.28088,-125.15567,86.86338,150.75757,-128.29674
78.97534,144.28088,-125.15567,82.77868,142.96332,-135.04675
78.97534,144.28088,-125.15567,89.44294,142.96332,-126.80743
68.58301,140.30939,-116.26999,67.08925,138.3485,-130.29326
67.08925,138.3485,-130.29326,61.627098,136.5147,-139.2842
67.08925,138.3485,-130.29326,72.144554,136.5147,-139.51909
67.08925,138.3485,-130.29326,60.353462,137.63503,-138.54886
67.08925,138.3485,-130.29326,70.87092,137.63503,-140.25443
68.58301,140.30939,-116.26999,79.980644,138.3485,-124.57526
79.980644,138.3485,-124.57526,83.914154,141.34897,-134.03885
79.980644,138.3485,-124.57526,90.143105,141.34897,-125.90053
79.980644,138.3485,-124.57526,82.64052,132.80075,-133.30351
79.980644,138.3485,-124.57526,88.86947,132.80075,-126.635864
63.718956,138.13719,-73.96064,83.95133,138.76163,-89.15879
83.95133,138.76163,-89.15879,89.42995,146.75436,-105.48386
89.42995,146.75436,-105.48386,83.79405,154.00027,-116.36789
83.79405,154.00027,-116.36789,74.18917,156.59317,-120.24836
83.79405,154.00027,-116.36789,82.352196,156.59317,-126.6262
83.79405,154.00027,-116.36789,78.89553,160.8201,-122.965576
83.79405,154.00027,-116.36789,87.058556,160.8201,-123.90898
89.42995,146.75436,-105.48386,96.03785,154.00027,-115.8067
96.03785,154.00027,-115.8067,93.53055,161.1846,-123.29896
96.03785,154.00027,-115.8067,101.27268,161.1846,-121.72421
96.03785,154.00027,-115.8067,98.23691,156.22867,-126.016174
96.03785,154.00027,-115.8067,105.97904,156.22867,-119.006996
89.42995,146.75436,-105.48386,88.98548,149.89131,-119.365166
88.98548,149.89131,-119.365166,82.51122,151.76215,-127.64882
88.98548,149.89131,-119.365166,92.92221,151.76215,-129.11386
88.98548,149.89131,-119.365166,84.54874,152.09549,-128.82518
88.98548,149.89131,-119.365166,94.95972,152.09549,-127.93751
89.42995,146.75436,-105.48386,101.22928,149.89131,-112.809425
101.22928,149.89131,-112.809425,104.10056,156.35358,-120.811295
101.22928,149.89131,-112.809425,109.59474,156.35358,-114.32375
101.22928,149.89131,-112.809425,106.13807,147.50407,-121.98765
101.22928,149.89131,-112.809425,111.63225,147.50407,-113.1474
83.95133,138.76163,-89.15879,100.82856,146.75436,-92.5767
100.82856,146.75436,-92.5767,106.444565,158.27475,-98.7791
106.444565,158.27475,-98.7791,103.53631,167.86346,-102.47145
106.444565,158.27475,-98.7791,108.18811,167.86346,-103.1439
106.444565,158.27475,-98.7791,111.01903,163.65146,-106.7916
106.444565,158.27475,-98.7791,115.67082,163.65146,-98.82375
100.82856,146.75436,-92.5767,109.007996,158.27475,-90.81429
109.007996,158.27475,-90.81429,110.52847,168.82475,-90.165855
109.007996,158.27475,-90.81429,109.20667,168.82475,-89.1733
109.007996,158.27475,-90.81429,118.01119,162.69017,-94.486
109.007996,158.27475,-90.81429,116.689384,162.69017,-84.85315
100.82856,146.75436,-92.5767,111.636,145.61684,-101.776375
111.636,145.61684,-101.776375,114.63473,148.93079,-111.474846
111.636,145.61684,-101.776375,121.534485,148.93079,-104.02863
111.636,145.61684,-101.776375,113.89588,140.8252,-111.04827
111.636,145.61684,-101.776375,120.79564,140.8252,-104.45521
100.82856,146.75436,-92.5767,114.19943,145.61684,-87.81702
114.19943,145.61684,-87.81702,123.87485,149.89206,-89.28112
114.19943,145.61684,-87.81702,120.30509,149.89206,-80.16991
114.19943,145.61684,-87.81702,123.136,139.8639,-88.854546
114.19943,145.61684,-87.81702,119.566246,139.8639,-80.59648
83.95133,138.76163,-89.15879,89.83553,131.58008,-105.71802
89.83553,131.58008,-105.71802,89.26796,129.1221,-119.73105
89.26796,129.1221,-119.73105,84.492065,127.31276,-129.10933
89.26796,129.1221,-119.73105,95.00184,127.31276,-128.55623
89.26796,129.1221,-119.73105,82.89556,127.738434,-128.18758
89.26796,129.1221,-119.73105,93.405334,127.738434,-129.47797
89.83553,131.58008,-105.71802,101.687386,129.1221,-113.21606
101.687386,129.1221,-113.21606,106.34054,131.97005,-122.39605
101.687386,129.1221,-113.21606,111.96407,131.97005,-113.776306
101.687386,129.1221,-113.21606,104.74403,123.08115,-121.47431
101.687386,129.1221,-113.21606,110.36757,123.08115,-114.698044
89.83553,131.58008,-105.71802,84.60341,124.70895,-117.037964
84.60341,124.70895,-117.037964,79.64682,118.283966,-123.97964
84.60341,124.70895,-117.037964,88.13678,118.283966,-124.80133
84.60341,124.70895,-117.037964,75.18389,122.20806,-121.40296
84.60341,124.70895,-117.037964,83.67385,122.20806,-127.378006
89.83553,131.58008,-105.71802,97.02283,124.70895,-115.90914
97.02283,124.70895,-115.90914,99.47547,122.94125,-126.150955
97.02283,124.70895,-115.90914,107.11882,122.94125,-118.90599
97.02283,124.70895,-115.90914,95.01254,117.55078,-123.57428
97.02283,124.70895,-115.90914,102.65588,117.55078,-121.482666
83.95133,138.76163,-89.15879,101.234146,131.58008,-92.34254
101.234146,131.58008,-92.34254,112.0941,133.39658,-101.36974
112.0941,133.39658,-101.36974,114.2277,138.64891,-110.419365
112.0941,133.39658,-101.36974,120.9981,138.64891,-104.04681
112.0941,133.39658,-101.36974,115.40755,130.50394,-111.100555
112.0941,133.39658,-101.36974,122.177956,130.50394,-103.365616
101.234146,131.58008,-92.34254,114.48191,133.39658,-87.45114
114.48191,133.39658,-87.45114,123.17812,139.54434,-88.23583
114.48191,133.39658,-87.45114,119.50958,139.54434,-80.31234
114.48191,133.39658,-87.45114,124.35798,129.60852,-88.917015
114.48191,133.39658,-87.45114,120.68943,129.60852,-79.63116
101.234146,131.58008,-92.34254,107.42954,120.43446,-98.67666
107.42954,120.43446,-98.67666,112.158806,115.51845,-106.89261
107.42954,120.43446,-98.67666,116.90939,115.51845,-98.68897
107.42954,120.43446,-98.67666,104.91952,110.8719,-102.713005
107.42954,120.43446,-98.67666,109.670105,110.8719,-102.868576
101.234146,131.58008,-92.34254,109.81735,120.43446,-90.144226
109.81735,120.43446,-90.144226,119.08942,116.41388,-93.59366
109.81735,120.43446,-90.144226,117.44068,116.41388,-83.839096
109.81735,120.43446,-90.144226,111.85013,109.97647,-89.414055
109.81735,120.43446,-90.144226,110.20139,109.97647,-88.0187
63.718956,138.13719,-73.96064,56.844845,129.85612,-96.871185
56.844845,129.85612,-96.871185,47.076057,121.89962,-111.07229
47.076057,121.89962,-111.07229,38.83965,113.06842,-118.61552
38.83965,113.06842,-118.61552,34.245975,104.24374,-122.49599
38.83965,113.06842,-118.61552,39.903397,104.24374,-124.53399
38.83965,113.06842,-118.61552,28.509945,110.42104,-119.18428
38.83965,113.06842,-118.61552,34.167366,110.42104,-127.84569
47.076057,121.89962,-111.07229,49.49048,113.06842,-121.97684
49.49048,113.06842,-121.97684,49.6274,108.2378,-131.49951
49.49048,113.06842,-121.97684,57.805813,108.2378,-126.61959
49.49048,113.06842,-121.97684,43.89137,106.42698,-128.1878
49.49048,113.06842,-121.97684,52.069782,106.42698,-129.93129
47.076057,121.89962,-111.07229,33.67175,120.39501,-115.63183
33.67175,120.39501,-115.63183,24.910635,114.39113,-114.52227
33.67175,120.39501,-115.63183,28.330288,114.39113,-122.6644
33.67175,120.39501,-115.63183,23.933365,124.44436,-113.958046
33.67175,120.39501,-115.63183,27.353018,124.44436,-123.22862
47.076057,121.89962,-111.07229,44.32258,120.39501,-124.960526
44.32258,120.39501,-124.960526,38.05429,118.385185,-133.3691
44.32258,120.39501,-124.960526,48.470474,118.385185,-134.5933
44.32258,120.39501,-124.960526,37.077023,120.450294,-132.80487
44.32258,120.39501,-124.960526,47.493202,120.450294,-135.15753
56.844845,129.85612,-96.871185,64.25897,121.89962,-112.431755
64.25897,121.89962,-112.431755,65.178154,119.51202,-126.43829
65.178154,119.51202,-126.43829,61.21814,118.305916,-136.282
65.178154,119.51202,-126.43829,71.723045,118.305916,-134.78961
65.178154,119.51202,-126.43829,59.667343,117.61653,-135.38664
65.178154,119.51202,-126.43829,70.17225,117.61653,-135.68497
64.25897,121.89962,-112.431755,76.84858,119.51202,-118.638985
76.84858,119.51202,-118.638985,82.37792,122.68233,-127.20697
76.84858,119.51202,-118.638985,87.03334,122.68233,-118.13443
76.84858,119.51202,-118.638985,80.827126,113.24012,-126.31162
76.84858,119.51202,-118.638985,85.48255,113.24012,-119.02978
64.25897,121.89962,-112.431755,60.010254,113.95142,-123.454605
60.010254,113.95142,-123.454605,56.068035,107.19565,-130.72462
60.010254,113.95142,-123.454605,64.335175,107.19565,-130.50368
60.010254,113.95142,-123.454605,50.905525,110.38219,-127.74406
60.010254,113.95142,-123.454605,59.172665,110.38219,-133.48425
64.25897,121.89962,-112.431755,71.68068,113.95142,-121.62268
71.68068,113.95142,-121.62268,74.99005,111.57206,-131.49292
71.68068,113.95142,-121.62268,81.88324,111.57206,-123.6918
71.68068,113.95142,-121.62268,69.827545,106.005775,-128.51234
71.68068,113.95142,-121.62268,76.72073,106.005775,-126.67238
56.844845,129.85612,-96.871185,41.697342,127.05521,-107.96689
41.697342,127.05521,-107.96689,29.92561,119.55564,-110.77963
29.92561,119.55564,-110.77963,24.684786,110.270134,-110.18975
29.92561,119.55564,-110.77963,26.794346,110.270134,-115.02338
29.92561,119.55564,-110.77963,19.813675,119.09893,-107.37741
29.92561,119.55564,-110.77963,21.923237,119.09893,-117.83572
41.697342,127.05521,-107.96689,38.247387,119.55564,-119.56788
38.247387,119.55564,-119.56788,34.39197,113.3908,-127.38871
38.247387,119.55564,-119.56788,43.092716,113.3908,-126.817184
38.247387,119.55564,-119.56788,29.52086,115.978264,-124.57637
38.247387,119.55564,-119.56788,38.221607,115.978264,-129.62952
41.697342,127.05521,-107.96689,28.106358,130.91628,-109.729294
28.106358,130.91628,-109.729294,18.546612,128.32748,-105.73626
28.106358,130.91628,-109.729294,19.868412,128.32748,-116.01176
28.106358,130.91628,-109.729294,21.054445,138.52072,-107.18416
28.106358,130.91628,-109.729294,22.376247,138.52072,-114.56386
41.697342,127.05521,-107.96689,36.428135,130.91628,-120.618225
36.428135,130.91628,-120.618225,27.466038,131.44815,-126.40034
36.428135,130.91628,-120.618225,36.954544,131.44815,-131.27069
36.428135,130.91628,-120.618225,29.973871,135.40005,-127.848236
36.428135,130.91628,-120.618225,39.462376,135.40005,-129.82278
56.844845,129.85612,-96.871185,58.880257,127.05521,-115.537155
58.880257,127.05521,-115.537155,53.935062,125.99924,-128.84726
53.935062,125.99924,-128.84726,46.50504,123.458916,-136.08441
53.935062,125.99924,-128.84726,56.487614,123.458916,-138.90042
53.935062,125.99924,-128.84726,45.819168,127.16781,-135.68843
53.935062,125.99924,-128.84726,55.80174,127.16781,-139.29642
58.880257,127.05521,-115.537155,67.93454,125.99924,-126.47487
67.93454,125.99924,-126.47487,69.26887,128.70872,-136.71758
67.93454,125.99924,-126.47487,77.47215,128.70872,-130.44066
67.93454,125.99924,-126.47487,68.58299,121.91801,-136.3216
67.93454,125.99924,-126.47487,76.78628,121.91801,-130.83665
58.880257,127.05521,-115.537155,52.11581,124.47267,-127.796906
52.11581,124.47267,-127.796906,44.5521,120.2586,-134.04726
52.11581,124.47267,-127.796906,53.746918,120.2586,-137.47244
52.11581,124.47267,-127.796906,42.874702,125.33194,-133.0788
52.11581,124.47267,-127.796906,52.069515,125.33194,-138.44089
58.880257,127.05521,-115.537155,66.11529,124.47267,-127.525215
66.11529,124.47267,-127.525215,66.528175,125.50841,-138.14555
66.11529,124.47267,-127.525215,75.51922,125.50841,-132.47781
66.11529,124.47267,-127.525215,64.85077,120.08213,-137.17711
66.11529,124.47267,-127.525215,73.84181,120.08213,-133.44626
63.718956,138.13719,-73.96064,80.12302,129.85612,-91.369064
80.12302,129.85612,-91.369064,85.5115,130.62894,-109.556244
85.5115,130.62894,-109.556244,81.471344,133.15158,-122.97422
81.471344,133.15158,-122.97422,73.34776,133.27502,-129.90437
81.471344,133.15158,-122.97422,83.41125,133.27502,-133.47452
81.471344,133.15158,-122.97422,74.98627,136.30515,-130.85037
81.471344,133.15158,-122.97422,85.04975,136.30515,-132.52853
85.5115,130.62894,-109.556244,95.11173,133.15158,-119.76411
95.11173,133.15158,-119.76411,95.86466,138.39017,-129.03908
95.11173,133.15158,-119.76411,103.52057,138.39017,-123.749535
95.11173,133.15158,-119.76411,97.50317,131.18999,-129.98508
95.11173,133.15158,-119.76411,105.159065,131.18999,-122.80354
85.5115,130.62894,-109.556244,81.9733,129.11021,-123.26403
81.9733,129.11021,-123.26403,75.33586,126.79695,-131.30319
81.9733,129.11021,-123.26403,85.6167,126.79695,-133.0318
81.9733,129.11021,-123.26403,74.34943,129.45059,-130.73367
81.9733,129.11021,-123.26403,84.630264,129.45059,-133.60132
85.5115,130.62894,-109.556244,95.61369,129.11021,-119.474304
95.61369,129.11021,-119.474304,98.07012,131.9121,-129.48181
95.61369,129.11021,-119.474304,105.50867,131.9121,-122.35073
95.61369,129.11021,-119.474304,97.08368,124.33545,-128.9123
95.61369,129.11021,-119.474304,104.52223,124.33545,-122.92025
80.12302,129.85612,-91.369064,98.56782,130.62894,-95.7961
98.56782,130.62894,-95.7961,107.031906,138.0477,-104.51676
107.031906,138.0477,-104.51676,106.113396,146.04036,-111.53877
107.031906,138.0477,-104.51676,112.65389,146.04036,-108.82322
107.031906,138.0477,-104.51676,110.93202,139.69229,-114.32081
107.031906,138.0477,-104.51676,117.47252,139.69229,-106.04119
98.56782,130.62894,-95.7961,110.35217,138.0477,-92.82631
110.35217,138.0477,-92.82631,115.685234,147.28546,-93.33344
110.35217,138.0477,-92.82631,113.45789,147.28546,-88.46131
110.35217,138.0477,-92.82631,120.50386,138.44719,-96.11548
110.35217,138.0477,-92.82631,118.27652,138.44719,-85.679276
98.56782,130.62894,-95.7961,107.53386,124.21409,-104.806564
107.53386,124.21409,-104.806564,111.28162,123.40979,-114.77363
107.53386,124.21409,-104.806564,118.03947,123.40979,-106.54444
107.53386,124.21409,-104.806564,107.11505,116.68526,-112.36806
107.53386,124.21409,-104.806564,113.8729,116.68526,-108.95001
98.56782,130.62894,-95.7961,110.85413,124.21409,-92.53651
110.85413,124.21409,-92.53651,121.070816,124.65489,-95.61222
110.85413,124.21409,-92.53651,118.62612,124.65489,-85.226456
110.85413,124.21409,-92.53651,116.90425,115.440155,-93.20666
110.85413,124.21409,-92.53651,114.45956,115.440155,-87.63203
80.12302,129.85612,-91.369064,80.13278,118.32589,-106.45084
80.13278,118.32589,-106.45084,78.227165,110.84045,-118.41184
78.227165,110.84045,-118.41184,75.10085,105.2639,-126.96539
78.227165,110.84045,-118.41184,84.071594,105.2639,-125.39608
78.227165,110.84045,-118.41184,70.23891,106.693115,-124.15835
78.227165,110.84045,-118.41184,79.209656,106.693115,-128.20312
80.13278,118.32589,-106.45084,89.5385,110.84045,-114.08166
89.5385,110.84045,-114.08166,94.39863,109.50565,-123.49613
89.5385,110.84045,-114.08166,100.121735,109.50565,-114.579895
89.5385,110.84045,-114.08166,89.53669,102.45136,-120.68909
89.5385,110.84045,-114.08166,95.259796,102.45136,-117.38694
80.13278,118.32589,-106.45084,70.73805,110.833115,-114.088
70.73805,110.833115,-114.088,65.022934,102.44339,-117.40234
70.73805,110.833115,-114.088,70.7508,102.44339,-120.69461
70.73805,110.833115,-114.088,60.156235,109.48944,-114.59255
70.73805,110.833115,-114.088,65.8841,109.48944,-123.504395
80.13278,118.32589,-106.45084,82.04939,110.833115,-118.405495
82.04939,110.833115,-118.405495,81.077835,106.68514,-128.1976
82.04939,110.833115,-118.405495,90.04383,106.68514,-124.14294
82.04939,110.833115,-118.405495,76.21114,105.24769,-125.38781
82.04939,110.833115,-118.405495,85.17713,105.24769,-126.95273
80.12302,129.85612,-91.369064,93.1891,118.32589,-98.9015
93.1891,118.32589,-98.9015,101.45867,115.736565,-110.19921
101.45867,115.736565,-110.19921,102.71457,117.15584,-120.70841
101.45867,115.736565,-110.19921,111.18786,117.15584,-114.36617
101.45867,115.736565,-110.19921,101.03275,110.95366,-119.73741
101.45867,115.736565,-110.19921,109.50604,110.95366,-115.337166
93.1891,118.32589,-98.9015,107.107994,115.736565,-97.388695
107.107994,115.736565,-97.388695,116.34558,119.27433,-101.411896
107.107994,115.736565,-97.388695,115.210976,119.27433,-91.40031
107.107994,115.736565,-97.388695,114.663765,108.83517,-100.440895
107.107994,115.736565,-97.388695,113.52916,108.83517,-92.37131
93.1891,118.32589,-98.9015,93.96956,105.937,-105.875374
93.96956,105.937,-105.875374,95.81677,98.182846,-112.981415
93.96956,105.937,-105.875374,101.04718,98.182846,-107.82866
93.96956,105.937,-105.875374,87.76995,97.5975,-108.33558
93.96956,105.937,-105.875374,93.00036,97.5975,-112.474495
93.1891,118.32589,-98.9015,99.61888,105.937,-101.71254
99.61888,105.937,-101.71254,106.2049,100.301346,-107.94942
99.61888,105.937,-101.71254,108.31319,100.301346,-99.12731
99.61888,105.937,-101.71254,98.15808,95.479004,-103.30358
99.61888,105.937,-101.71254,100.266365,95.479004,-103.77315
51.84494,144.03127,-42.92308,84.66126,138.13719,-48.158657
84.66126,138.13719,-48.158657,103.07126,146.615,-63.321815
103.07126,146.615,-63.321815,104.98744,159.02525,-77.55981
104.98744,159.02525,-77.55981,96.6957,167.80452,-85.103035
96.6957,167.80452,-85.103035,86.35174,170.39742,-85.663574
96.6957,167.80452,-85.103035,92.00916,170.39742,-94.34144
96.6957,167.80452,-85.103035,92.05404,176.61623,-88.955795
96.6957,167.80452,-85.103035,97.71146,176.61623,-91.04921
104.98744,159.02525,-77.55981,107.3742,167.80452,-88.512276
107.3742,167.80452,-88.512276,101.75842,174.40186,-94.75513
107.3742,167.80452,-88.512276,109.97278,174.40186,-96.4971
107.3742,167.80452,-88.512276,107.460724,172.61179,-98.04735
107.3742,167.80452,-88.512276,115.67507,172.61179,-93.20488
104.98744,159.02525,-77.55981,104.75639,166.36737,-89.756874
104.75639,166.36737,-89.756874,97.668106,171.04958,-96.22742
104.75639,166.36737,-89.756874,106.81591,171.04958,-99.13078
104.75639,166.36737,-89.756874,102.43695,171.22285,-98.98071
104.75639,166.36737,-89.756874,111.584755,171.22285,-96.37749
104.98744,159.02525,-77.55981,115.43489,166.36737,-83.85843
115.43489,166.36737,-83.85843,116.56517,175.05402,-89.96577
115.43489,166.36737,-83.85843,121.28914,175.05402,-85.93324
115.43489,166.36737,-83.85843,121.33402,167.21843,-92.71906
115.43489,166.36737,-83.85843,126.05799,167.21843,-83.17995
103.07126,146.615,-63.321815,116.35982,159.02525,-68.78134
116.35982,159.02525,-68.78134,117.75696,172.06915,-74.31607
117.75696,172.06915,-74.31607,112.23119,181.06534,-75.91898
117.75696,172.06915,-74.31607,116.38224,181.06534,-79.90298
117.75696,172.06915,-74.31607,120.70346,180.01749,-80.81045
117.75696,172.06915,-74.31607,124.85451,180.01749,-75.01151
116.35982,159.02525,-68.78134,121.85161,172.06915,-70.338745
121.85161,172.06915,-70.338745,120.12058,182.60083,-70.68809
121.85161,172.06915,-70.338745,121.288635,182.60083,-72.01253
121.85161,172.06915,-70.338745,128.59285,178.482,-75.57955
121.85161,172.06915,-70.338745,129.7609,178.482,-67.12106
116.35982,159.02525,-68.78134,125.81765,162.10274,-78.96992
125.81765,162.10274,-78.96992,126.31752,167.64832,-88.082085
125.81765,162.10274,-78.96992,133.95895,167.64832,-83.093094
125.81765,162.10274,-78.96992,128.3164,160.55493,-89.236145
125.81765,162.10274,-78.96992,135.95784,160.55493,-81.93904
116.35982,159.02525,-68.78134,129.9123,162.10274,-65.6849
129.9123,162.10274,-65.6849,137.69728,169.1838,-67.49797
129.9123,162.10274,-65.6849,135.37495,169.1838,-59.849434
129.9123,162.10274,-65.6849,139.69617,159.01944,-68.65203
129.9123,162.10274,-65.6849,137.37384,159.01944,-58.695374
103.07126,146.615,-63.321815,110.49394,145.21776,-80.73898
110.49394,145.21776,-80.73898,108.59154,147.09372,-94.72434
108.59154,147.09372,-94.72434,101.66769,147.59879,-102.83853
108.59154,147.09372,-94.72434,112.15671,147.59879,-104.777664
108.59154,147.09372,-94.72434,102.88616,149.0256,-103.542015
108.59154,147.09372,-94.72434,113.37518,149.0256,-104.07418
110.49394,145.21776,-80.73898,121.65441,147.09372,-89.379196
121.65441,147.09372,-89.379196,124.082855,152.49738,-98.2639
121.65441,147.09372,-89.379196,130.56302,152.49738,-91.71845
121.65441,147.09372,-89.379196,125.30134,144.12701,-98.96739
121.65441,147.09372,-89.379196,131.7815,144.12701,-91.01496
110.49394,145.21776,-80.73898,107.68399,141.5267,-94.20037
107.68399,141.5267,-94.20037,102.254074,138.07556,-102.72331
107.68399,141.5267,-94.20037,112.35012,138.07556,-103.16428
107.68399,141.5267,-94.20037,99.85667,140.18303,-101.339165
107.68399,141.5267,-94.20037,109.95271,140.18303,-104.54843
110.49394,145.21776,-80.73898,120.74687,141.5267,-89.90317
120.74687,141.5267,-89.90317,124.276276,142.97415,-99.87729
120.74687,141.5267,-89.90317,131.14941,142.97415,-91.83367
120.74687,141.5267,-89.90317,121.878876,135.28445,-98.49314
120.74687,141.5267,-89.90317,128.75201,135.28445,-93.21781
103.07126,146.615,-63.321815,121.86632,145.21776,-65.602165
121.86632,145.21776,-65.602165,132.03717,151.35837,-73.44916
132.03717,151.35837,-73.44916,132.82144,159.16087,-80.69765
132.03717,151.35837,-73.44916,138.70668,159.16087,-76.3942
132.03717,151.35837,-73.44916,136.80988,151.53273,-83.000374
132.03717,151.35837,-73.44916,142.69511,151.53273,-74.09148
121.86632,145.21776,-65.602165,133.74744,151.35837,-60.717438
133.74744,151.35837,-60.717438,140.26813,159.80223,-60.251858
133.74744,151.35837,-60.717438,136.60457,159.80223,-54.83757
133.74744,151.35837,-60.717438,144.25656,150.89139,-62.554585
133.74744,151.35837,-60.717438,140.59302,150.89139,-52.534843
121.86632,145.21776,-65.602165,131.12964,137.26207,-72.925186
131.12964,137.26207,-72.925186,136.17781,135.56844,-82.18167
131.12964,137.26207,-72.925186,141.67007,135.56844,-73.18159
131.12964,137.26207,-72.925186,131.01044,128.62096,-79.19829
131.12964,137.26207,-72.925186,136.5027,128.62096,-76.16497
121.86632,145.21776,-65.602165,132.83989,137.26207,-61.241405
132.83989,137.26207,-61.241405,143.23149,136.2098,-63.464474
132.83989,137.26207,-61.241405,139.96092,136.2098,-53.353542
132.83989,137.26207,-61.241405,138.06413,127.97961,-60.48109
132.83989,137.26207,-61.241405,134.79355,127.97961,-56.33693
84.66126,138.13719,-48.158657,106.99794,146.615,-39.79671
106.99794,146.615,-39.79671,119.9448,160.49776,-40.029926
119.9448,160.49776,-40.029926,122.6314,174.36995,-41.783005
122.6314,174.36995,-41.783005,118.98008,184.38768,-41.193127
122.6314,174.36995,-41.783005,120.29489,184.38768,-44.6502
122.6314,174.36995,-41.783005,127.99033,182.37273,-46.395195
122.6314,174.36995,-41.783005,129.30515,182.37273,-39.448128
119.9448,160.49776,-40.029926,122.80631,174.36995,-38.579803
122.80631,174.36995,-38.579803,120.45458,184.45326,-35.966187
